accession,serotype,genotype,continent,country-code,country,region,sub-location1,sub-location2,lat,long,isolation-date
KX452039,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452040,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452041,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452042,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452043,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452045,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KX452046,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-01-01
KU666946,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-02-01
KU666947,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-02-01
KU666948,2,C,Southeast-Asia,MYS,Malaysia,,Johor-Bahru,,,,2014-02-01
KU509270,2,C,,NA,NA,,,,,,2012
KF041236,2,C,South-Asia,PAK,Pakistan,,Karachi,,,,2008
KF041235,2,C,South-Asia,PAK,Pakistan,,Karachi,,,,2009
KF041237,2,C,South-Asia,PAK,Pakistan,,Karachi,,,,2009
KF360005,2,C,South-Asia,PAK,Pakistan,,,,,,2010-11-01
KF041232,2,C,South-Asia,PAK,Pakistan,,Lahore,,,,2011
KF041233,2,C,South-Asia,PAK,Pakistan,,Muridke,,,,2011
KF041234,2,C,South-Asia,PAK,Pakistan,,Lahore,,,,2011
KM217156,2,C,South-Asia,PAK,Pakistan,,,,,,2011-08-01
KM217157,2,C,South-Asia,PAK,Pakistan,,,,,,2011-08-01
KJ010185,2,C,South-Asia,PAK,Pakistan,,,,,,2011-10-20
KM217158,2,C,South-Asia,PAK,Pakistan,,,,,,2013-08-01
KJ701507,2,C,South-Asia,PAK,Pakistan,,,,,,2013-08-27
KJ010186,2,C,South-Asia,PAK,Pakistan,,,,,,2013-10-02
KY794785,2,C,Oceania,PNG,Papua-New-Guinea,,NA,,,,2010-05-11
KU517845,2,C,Oceania,PNG,Papua-New-Guinea,,NA,,,,2013-04-23
KF744397,2,C,Southeast-Asia,PHL,Philippines,,NA,,,,2001
KF744398,2,C,Southeast-Asia,PHL,Philippines,,NA,,,,2005
KU509275,2,C,Southeast-Asia,PHL,Philippines,,NA,,,,2008
KU509276,2,C,Southeast-Asia,PHL,Philippines,,NA,,,,2008
KU509269,2,C,Southeast-Asia,PHL,Philippines,,NA,,,,2009
KU509274,2,C,Southeast-Asia,PHL,Philippines,,NA,,,,2010
KU509277,2,C,Southeast-Asia,PHL,Philippines,,NA,,,,2010
KU517847,2,C,Southeast-Asia,PHL,Philippines,,NA,,,,2015-08-03
KJ830750,2,C,Middle-East,SAU,Saudi-Arabia,,,,,,2014-01-13
JN851123,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2004
JN851127,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2004
EU081177,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081178,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081179,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2005
EU081180,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2005
JN851124,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2005
JN851125,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2005
JN851126,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2005
JN851130,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2005
JN851131,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2005
JN851113,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2006
JN851128,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2006
JN851129,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2006
GQ398266,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2007
GQ398267,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2007
JN851114,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2007
JN851115,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2007
JN851116,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2007
JN851117,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2007
JN851120,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2007
KM279603,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2007
KR779782,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2007
GU370050,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2007-04-01
GQ398265,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2008
JN851118,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2008
JN851119,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2008
JN851121,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2008
JN851122,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2008
KM279602,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2008
KM279604,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2008
GU370051,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2008-08-01
KM279605,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2009
KM279609,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2009
KM279606,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2010
KM279607,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2010
KM279608,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2010
KM279610,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2010
KM279513,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279514,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279515,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279516,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279517,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279518,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279519,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279520,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279521,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279522,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279523,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279524,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279525,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279526,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279527,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279581,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279582,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279583,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279584,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279585,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279586,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2011
KM279528,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279529,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279530,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279531,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279532,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279533,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279534,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279535,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279536,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279537,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279538,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279539,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279540,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279541,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279542,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279543,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279544,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279545,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279546,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279547,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279548,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279549,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279550,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279551,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279552,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279553,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279554,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279555,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279556,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279557,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279558,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279559,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279560,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279561,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279562,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279563,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279564,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279565,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279566,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279567,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279568,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279569,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279570,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279571,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279572,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279573,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279574,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279575,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279576,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279577,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279578,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279579,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279587,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279588,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279589,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279590,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279591,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279592,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279593,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279594,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279595,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279596,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279597,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279598,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279599,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279600,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279601,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380807,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380808,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380809,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380810,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380811,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380812,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380813,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380814,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380815,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380816,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380817,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380818,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380819,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380820,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380821,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380822,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380823,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KX380824,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2012
KM279580,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KR779786,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380825,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380826,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380827,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380828,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380829,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380830,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380831,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380832,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380833,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380834,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380835,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380836,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380837,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KX380838,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2013
KY921904,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2014-03-01
KY921905,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2015-03-01
MF314189,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2016
KU948303,2,C,Southeast-Asia,SGP,Singapore,,NA,,,,2016-02-23
FJ882602,2,C,South-Asia,LKA,Sri-Lanka,,,,,,1996
GQ252676,2,C,South-Asia,LKA,Sri-Lanka,,,,,,2003
GQ252677,2,C,South-Asia,LKA,Sri-Lanka,,,,,,2004
DQ645540,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
DQ645541,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
DQ645542,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
DQ645543,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
DQ645544,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
MG599592,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
MG599593,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
MG599594,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
MG599595,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
MG599596,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
MG599597,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
MG599598,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
MG599599,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
MG599600,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
MG599601,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
MG599606,2,C,East-Asia,TWN,Taiwan,,NA,,,,2001
DQ645545,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
DQ645546,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
DQ645547,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
DQ645548,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
DQ645549,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
DQ645550,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
DQ645551,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
DQ645552,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
DQ645553,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
DQ645554,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
DQ645555,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
DQ645556,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599602,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599603,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599604,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599605,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599607,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599608,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599609,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599610,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599611,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599612,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599613,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599614,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599615,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599616,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599617,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599618,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599619,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599620,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599621,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599622,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599623,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599624,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599625,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599626,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599627,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599628,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599629,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599630,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599631,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599632,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599633,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
MG599634,2,C,East-Asia,TWN,Taiwan,,NA,,,,2002
KU365901,2,C,East-Asia,TWN,Taiwan,,NA,,,,2015
KU365902,2,C,East-Asia,TWN,Taiwan,,NA,,,,2015
KU365903,2,C,East-Asia,TWN,Taiwan,,NA,,,,2015
MG189962,2,C,Africa,TZA,Tanzania,,,,,,2014-06-01
KU509272,2,C,Southeast-Asia,THA,Thailand,,,,,,2009
KY586700,2,C,Southeast-Asia,THA,Thailand,,,,,,2009
LC410189,2,C,Southeast-Asia,THA,Thailand,,,,,,2016-10-01
LC410190,2,C,Southeast-Asia,THA,Thailand,,,,,,2016-10-01
LC410191,2,C,Southeast-Asia,THA,Thailand,,,,,,2017-02-01
EU482640,2,C,Southeast-Asia,VNM,Vietnam,,South,,,,2006
EU482672,2,C,Southeast-Asia,VNM,Vietnam,,South,,,,2006
KX274130,2,,Oceania,AUS,Australia,,,,,,2015
AY037116,2,,Oceania,AUS,Australia,,Townsville,,,,
H506347D2,2,,South-America ,BRA,Brazil,Northeast-Brazil,Rio-grande-do-norte,,,,1991
H508744,2,,South-America ,BRA,Brazil,North-Brazil,Tocantins,,,,1991
H517822,2,,South-America ,BRA,Brazil,Northeast-Brazil,Ceara,,,,1994
H527541,2,,South-America ,BRA,Brazil,Northeast-Brazil,Ceara,,,,1994
H527821D2,2,,South-America ,BRA,Brazil,Northeast-Brazil,Ceara,,,,1994
H533198,2,,South-America ,BRA,Brazil,Southeast-Brazil,Minas-gerais,,,,1995
H547176,2,,South-America ,BRA,Brazil,North-Brazil,Roraima,,,,1996
H547177,2,,South-America ,BRA,Brazil,North-Brazil,Roraima,,,,1996
H617724,2,,South-America ,BRA,Brazil,Northeast-Brazil,Rio-grande-do-norte,,,,1999
H618438,2,,South-America ,BRA,Brazil,North-Brazil,Para,,,,1999
H626903,2,,South-America ,BRA,Brazil,North-Brazil,Roraima,,,,2000
H628243,2,,South-America ,BRA,Brazil,North-Brazil,Para,,,,2000
H629766,2,,South-America ,BRA,Brazil,North-Brazil,Acre,,,,2000
H623360,2,,South-America ,BRA,Brazil,North-Brazil,Para,,,,2001
H642152,2,,South-America ,BRA,Brazil,Northeast-Brazil,Ceara,,,,2001
H645487,2,,South-America ,BRA,Brazil,Northeast-Brazil,Maranhao,,,,2001
H652413,2,,South-America ,BRA,Brazil,Southeast-Brazil,EspiritoSanto,,,,2002
H654413,2,,South-America ,BRA,Brazil,CentralWest-Brazil,Mato-grosso-do-sul,,,,2002
H655259,2,,South-America ,BRA,Brazil,Northeast-Brazil,Piaui,,,,2002
H660059,2,,South-America ,BRA,Brazil,North-Brazil,Amapa,,,,2002
H666995,2,,South-America ,BRA,Brazil,North-Brazil,Para,,,,2003
H674704,2,,South-America ,BRA,Brazil,North-Brazil,Para,,,,2004
H676618,2,,South-America ,BRA,Brazil,North-Brazil,Acre,,,,2004
H688004,2,,South-America ,BRA,Brazil,North-Brazil,Para,,,,2005
H709119,2,,South-America ,BRA,Brazil,North-Brazil,Tocantins,,,,2006
H710008,2,,South-America ,BRA,Brazil,North-Brazil,Amapa,,,,2006
H710686,2,,South-America ,BRA,Brazil,North-Brazil,Rondonia,,,,2006
H723494,2,,South-America ,BRA,Brazil,Northeast-Brazil,Maranhao,,,,2007
H723495D2,2,,South-America ,BRA,Brazil,Northeast-Brazil,Maranhao,,,,2007
H726377,2,,South-America ,BRA,Brazil,North-Brazil,Amapa,,,,2007
H730923,2,,South-America ,BRA,Brazil,North-Brazil,Amazonas,,,,2007
H739202,2,,South-America ,BRA,Brazil,North-Brazil,Tocantins,,,,2008
H745039,2,,South-America ,BRA,Brazil,Northeast-Brazil,Rio-grande-do-norte,,,,2008
MN239505,2,,South-America ,BRA,Brazil,,,,,,2019-02
JQ686088,2,,South-America ,BRA,Brazil,,,,,,
EF105382,2,,Africa,BFA,Burkina-Faso,,,,,,1980
EF105386,2,,Africa,BFA,Burkina-Faso,,,,,,1980
KF955398,2,,Southeast-Asia,KHM,Cambodia,,Btb,,,,2008
AF204178,2,,East-Asia,CHN,China,,Guangxi-province,,,,1987
AF204177,2,,East-Asia,CHN,China,,Hainan-province,,,,1989
KY672948,2,,East-Asia,CHN,China,,Yunnan,,,,2013-09-17
KY672949,2,,East-Asia,CHN,China,,Yunnan,,,,2013-09-30
KY672947,2,,East-Asia,CHN,China,,Yunnan,,,,2013-10-13
KX655786,2,,East-Asia,CHN,China,,,,,,2015
KU094070,2,,East-Asia,CHN,China,,NA,,,,2015
KY672945,2,,East-Asia,CHN,China,,Yunnan,,,,2015-06-13
KY672953,2,,East-Asia,CHN,China,,Yunnan,,,,2015-07-20
KY672946,2,,East-Asia,CHN,China,,Yunnan,,,,2015-07-24
KY672955,2,,East-Asia,CHN,China,,Yunnan,,,,2015-08-15
KY672954,2,,East-Asia,CHN,China,,Yunnan,,,,2015-08-20
KY672950,2,,East-Asia,CHN,China,,Yunnan,,,,2015-09-28
KY672951,2,,East-Asia,CHN,China,,Yunnan,,,,2015-11-13
KY672952,2,,East-Asia,CHN,China,,Yunnan,,,,2015-11-15
MF043956,2,,East-Asia,CHN,China,,,,,,2016
MK578531,2,,East-Asia,CHN,China,,Guangzhou,,,,2016-02-04
MK578532,2,,East-Asia,CHN,China,,Guangzhou,,,,2016-04-01
MK564477,2,,East-Asia,CHN,China,,Guangzhou,,,,2016-04-15
MK564478,2,,East-Asia,CHN,China,,Guangzhou,,,,2016-04-22
MK564479,2,,East-Asia,CHN,China,,Guangzhou,,,,2016-08-23
MK564480,2,,East-Asia,CHN,China,,Guangzhou,,,,2016-08-26
MH827525,2,,East-Asia,CHN,China,,,,,,2017
MH827526,2,,East-Asia,CHN,China,,,,,,2017
MH827527,2,,East-Asia,CHN,China,,,,,,2017
MH827528,2,,East-Asia,CHN,China,,,,,,2017
MH827529,2,,East-Asia,CHN,China,,,,,,2017
MH827530,2,,East-Asia,CHN,China,,,,,,2017
MH827532,2,,East-Asia,CHN,China,,,,,,2017
MH827533,2,,East-Asia,CHN,China,,,,,,2017
MH827534,2,,East-Asia,CHN,China,,,,,,2017
MH827535,2,,East-Asia,CHN,China,,,,,,2017
MH827536,2,,East-Asia,CHN,China,,,,,,2017
MH827537,2,,East-Asia,CHN,China,,,,,,2017
MH827538,2,,East-Asia,CHN,China,,,,,,2017
MH827539,2,,East-Asia,CHN,China,,,,,,2017
MH827540,2,,East-Asia,CHN,China,,,,,,2017
MH827541,2,,East-Asia,CHN,China,,,,,,2017
MH827542,2,,East-Asia,CHN,China,,,,,,2017
MH827543,2,,East-Asia,CHN,China,,,,,,2017
MH827544,2,,East-Asia,CHN,China,,,,,,2017
MH827545,2,,East-Asia,CHN,China,,,,,,2017
MH827546,2,,East-Asia,CHN,China,,,,,,2017
MH827547,2,,East-Asia,CHN,China,,,,,,2017
MH827548,2,,East-Asia,CHN,China,,,,,,2017
MH827549,2,,East-Asia,CHN,China,,,,,,2017
MH827550,2,,East-Asia,CHN,China,,,,,,2017
MH827551,2,,East-Asia,CHN,China,,,,,,2017
MH827552,2,,East-Asia,CHN,China,,,,,,2017
MH827553,2,,East-Asia,CHN,China,,,,,,2017
MH827554,2,,East-Asia,CHN,China,,,,,,2017
MK564481,2,,East-Asia,CHN,China,,Guangzhou,,,,2017-07-27
MK564482,2,,East-Asia,CHN,China,,Guangzhou,,,,2017-08-07
MK564476,2,,East-Asia,CHN,China,,Guangzhou,,,,2017-08-08
MK564483,2,,East-Asia,CHN,China,,Guangzhou,,,,2017-08-11
MK564488,2,,East-Asia,CHN,China,,Guangzhou,,,,2018-03-09
MK564484,2,,East-Asia,CHN,China,,Guangzhou,,,,2018-07-23
MK578533,2,,East-Asia,CHN,China,,Guangzhou,,,,2018-08-16
MK564485,2,,East-Asia,CHN,China,,Guangzhou,,,,2018-08-28
MK564486,2,,East-Asia,CHN,China,,Guangzhou,,,,2018-08-28
MK564487,2,,East-Asia,CHN,China,,Guangzhou,,,,2018-09-03
MK543448,2,,East-Asia,CHN,China,,,,,,2018-09-23
MK543471,2,,East-Asia,CHN,China,,,,,,2018-09-23
MK543479,2,,East-Asia,CHN,China,,,,,,2018-09-23
MK543449,2,,East-Asia,CHN,China,,,,,,2018-09-26
MK543450,2,,East-Asia,CHN,China,,,,,,2018-09-27
AF276619,2,,East-Asia,CHN,China,,Fujian,,,,
EU359009,2,,East-Asia,CHN,China,,,,,,
KY882458,2,,East-Asia,CHN,China,,Guangdong,,,,
