accession,serotype,genotype,continent,country-code,country,region,sub-location1,sub-location2,lat,long,isolation-date
KR919821,1,I,Oceania,AUS,Australia,,Townsville,,-19.2569391,146.8239537,2008
MK905537,1,I,East-Asia,CHN,China,,Henan,,,,2019-04-09
MK166995,1,I,East-Asia,CHN,China,,,,,,2017-11-14
MK167019,1,I,East-Asia,CHN,China,,,,,,2017-11-12
MK167008,1,I,East-Asia,CHN,China,,,,,,2017-11-11
MK167007,1,I,East-Asia,CHN,China,,,,,,2017-11-06
MK167016,1,I,East-Asia,CHN,China,,,,,,2017-11-05
MK167017,1,I,East-Asia,CHN,China,,,,,,2017-11-05
MK166996,1,I,East-Asia,CHN,China,,,,,,2017-11-04
MK167011,1,I,East-Asia,CHN,China,,,,,,2017-11-03
MK167001,1,I,East-Asia,CHN,China,,,,,,2017-11-02
MK167012,1,I,East-Asia,CHN,China,,,,,,2017-11-02
MK167018,1,I,East-Asia,CHN,China,,,,,,2017-10-31
MK166999,1,I,East-Asia,CHN,China,,,,,,2017-10-30
MK167014,1,I,East-Asia,CHN,China,,,,,,2017-10-30
MK166997,1,I,East-Asia,CHN,China,,,,,,2017-10-29
MK166998,1,I,East-Asia,CHN,China,,,,,,2017-10-29
MK167002,1,I,East-Asia,CHN,China,,,,,,2017-10-29
MK167013,1,I,East-Asia,CHN,China,,,,,,2017-10-29
MK167015,1,I,East-Asia,CHN,China,,,,,,2017-10-27
MK166993,1,I,East-Asia,CHN,China,,,,,,2017-10-26
MK167000,1,I,East-Asia,CHN,China,,,,,,2017-10-26
MK167004,1,I,East-Asia,CHN,China,,,,,,2017-10-26
MK167010,1,I,East-Asia,CHN,China,,,,,,2017-10-26
MK166994,1,I,East-Asia,CHN,China,,,,,,2017-10-25
MK167009,1,I,East-Asia,CHN,China,,,,,,2017-10-25
MK167003,1,I,East-Asia,CHN,China,,,,,,2017-10-23
MK167006,1,I,East-Asia,CHN,China,,,,,,2017-10-21
MK166992,1,I,East-Asia,CHN,China,,,,,,2017-10-20
MK167005,1,I,East-Asia,CHN,China,,,,,,2017-10-10
MG767211,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2017-09-04
MF681692,1,I,East-Asia,CHN,China,,Yunnan,,,,2017-07-04
MF681693,1,I,East-Asia,CHN,China,,Yunnan,,,,2017-07-04
MF683116,1,I,East-Asia,CHN,China,,Yunnan,,25,102,2017-07-04
MF683117,1,I,East-Asia,CHN,China,,Yunnan,,25,102,2017-07-04
KY672934,1,I,East-Asia,CHN,China,,Yunnan,,,,2015-10-22
KY672935,1,I,East-Asia,CHN,China,,Yunnan,,,,2015-10-17
MF405201,1,I,East-Asia,CHN,China,,Yunnan,,25,102,2015-09-01
KY672933,1,I,East-Asia,CHN,China,,Yunnan,,,,2015-08-08
KY672936,1,I,East-Asia,CHN,China,,Yunnan,,,,2015-07-06
KY672932,1,I,East-Asia,CHN,China,,Yunnan,,,,2015-06-14
KY672931,1,I,East-Asia,CHN,China,,Yunnan,,,,2015-06-09
KT827379,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2015
KX225488,1,I,East-Asia,CHN,China,,Fujian,,26.5450001,117.842778,2015
KX225489,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2015
KX225490,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2015
KX225491,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2015
KX225492,1,I,East-Asia,CHN,China,,Guangdong,,,,2015
KX225493,1,I,East-Asia,CHN,China,,Guangdong,,,,2015
KX458014,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014-11-11
KX458013,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014-11-10
KR028435,1,I,East-Asia,CHN,China,,,,,,2014-10-01
MG560265,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014-10-01
KY672942,1,I,East-Asia,CHN,China,,Yunnan,,,,2014-09-27
KY672941,1,I,East-Asia,CHN,China,,Yunnan,,,,2014-09-21
KY672940,1,I,East-Asia,CHN,China,,Yunnan,,,,2014-09-18
MG560266,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014-09-11
KP772252,1,I,East-Asia,CHN,China,,,,,,2014-09-01
KY672939,1,I,East-Asia,CHN,China,,Yunnan,,,,2014-08-13
KY672938,1,I,East-Asia,CHN,China,,Yunnan,,,,2014-08-08
KY672937,1,I,East-Asia,CHN,China,,Yunnan,,,,2014-08-01
KP723476,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014
KT187564,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014
KT827371,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014
KT827372,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014
KT827373,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014
KT827376,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014
KX620454,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014
KX620455,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014
KX621250,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2014
KX621252,1,I,East-Asia,CHN,China,,,,,,2014
MH271402,1,I,East-Asia,CHN,China,,,,,,2014
MH271403,1,I,East-Asia,CHN,China,,,,,,2014
MH271404,1,I,East-Asia,CHN,China,,,,,,2014
KY672943,1,I,East-Asia,CHN,China,,Yunnan,,,,2013-10-08
KF971869,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2013-08-23
KF971870,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2013-08-23
KF971871,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2013-08-23
KJ438293,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2013
KJ438296,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2013
KT827370,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2013
KX621251,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2013
KC131140,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2012-09
KC131141,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2012-09
JQ048541,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2011-09-01
KT827369,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2011
KT827368,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2007
FJ176779,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2006
FJ176780,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2006
FJ196843,1,I,East-Asia,CHN,China,,Guangzhou,Guangdong,23.1301964,113.2592945,2006
FJ196844,1,I,East-Asia,CHN,China,,Guangzhou,Guangdong,23.1301964,113.2592945,2006
KT827365,1,I,East-Asia,CHN,China,,Guangdong,,23.1357694,113.1982688,2006
AY835999,1,I,East-Asia,CHN,China,,Cixi,,30.1708675,121.261786,2004
DQ193572,1,I,East-Asia,CHN,China,,Fujian,,26.5450001,117.842778,2004
FJ196848,1,I,East-Asia,CHN,China,,Chaozhou,,,,1999
FJ196847,1,I,East-Asia,CHN,China,,Chaozhou,,,,1997
EU280167,1,I,East-Asia,CHN,China,,Guangzhou,,,,
EU359008,1,I,East-Asia,CHN,China,,,,,,
KX621253,1,I,East-Asia,CHN,China,,,,,,
KJ468234,1,I,Europe,DEU,Germany,,,,,,2013
AF298808,1,I,Africa,DJI,Djibouti,,,,,,1998
KU509258,1,I,Africa,ERI,Eritrea,,,,,,2010
MH823207,1,I,Southeast-Asia,IDN,Indonesia,,,,,,2015
KT831765,1,I,Southeast-Asia,IDN,Indonesia,,Java,,-7.3281445,109.6140549,2014-09-01
KY057365,1,I,Southeast-Asia,IDN,Indonesia,,Surabaya,,-7.2459717,112.7378266,2012
KY057367,1,I,Southeast-Asia,IDN,Indonesia,,Surabaya,,-7.2459717,112.7378266,2012
KY057369,1,I,Southeast-Asia,IDN,Indonesia,,Surabaya,,-7.2459717,112.7378266,2012
KY057370,1,I,Southeast-Asia,IDN,Indonesia,,Surabaya,,-7.2459717,112.7378266,2012
KY057372,1,I,Southeast-Asia,IDN,Indonesia,,Surabaya,,-7.2459717,112.7378266,2012
KY057373,1,I,Southeast-Asia,IDN,Indonesia,,Surabaya,,-7.2459717,112.7378266,2012
KC762642,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2010-07-08
KC762639,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2010-04-06
KC762647,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2010-03-03
KU509253,1,I,Southeast-Asia,IDN,Indonesia,,Bali,,-8.4560181,115.2703855,2010
KC762633,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-04-18
KC762627,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-04-17
KC762634,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-04-10
KC762622,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-04-09
KC762648,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-04-07
KC762652,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-04-04
KC762629,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-03-15
KC762626,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-02-26
KC762641,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-02-25
KC762621,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-02-15
KC762624,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-02-15
KC762631,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-02-15
KC762643,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-02-15
KC762645,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-02-15
KC762638,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-02-06
KC762644,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2008-02-06
KC762637,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2007-12-11
KC762635,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2007-10-03
KC762636,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2007-09-27
KC762632,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2007-08-31
KC762646,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2007-08-08
KC762654,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2007-07-24
KC762623,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2007-07-17
KC762649,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2007-07-05
KC762625,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2007-06-22
KC762650,1,I,Southeast-Asia,IDN,Indonesia,,Makassar,,-5.1342962,119.4124282,2007-06-13
KP406802,1,I,Southeast-Asia,IDN,Indonesia,,,,,,2005
KJ755855,1,I,South-Asia,IND,India,,Kerala,,,,2013-07-01
LC016760,1,I,East-Asia,JPN,Japan,,Hyogo,,34.914934,134.860666,2014-09-28
LC011949,1,I,East-Asia,JPN,Japan,,Tokyo,,35.6828387,139.7594549,2014-09-10
LC335875,1,I,East-Asia,JPN,Japan,,Tokyo,,,,2014-09-05
LC335876,1,I,East-Asia,JPN,Japan,,Tokyo,,,,2014-09-05
LC335877,1,I,East-Asia,JPN,Japan,,Tokyo,,35.6828387,139.7594549,2014-09-05
LC335878,1,I,East-Asia,JPN,Japan,,Tokyo,,,,2014-09-05
LC335881,1,I,East-Asia,JPN,Japan,,Tokyo,,,,2014-09-05
LC011947,1,I,East-Asia,JPN,Japan,,Tokyo,,,,2014-09-04
LC335871,1,I,East-Asia,JPN,Japan,,Tokyo,,35.6828387,139.7594549,2014-09-04
LC335872,1,I,East-Asia,JPN,Japan,,Tokyo,,,,2014-09-04
LC335873,1,I,East-Asia,JPN,Japan,,Tokyo,,35.6828387,139.7594549,2014-09-04
LC335874,1,I,East-Asia,JPN,Japan,,Tokyo,,,,2014-09-04
LC335879,1,I,East-Asia,JPN,Japan,,Tokyo,,35.6828387,139.7594549,2014-09-04
LC335880,1,I,East-Asia,JPN,Japan,,Tokyo,,,,2014-09-04
LC011948,1,I,East-Asia,JPN,Japan,,Tokyo,,35.6828387,139.7594549,2014-08-31
LC011945,1,I,East-Asia,JPN,Japan,,Tokyo,,,,2014-08-20
LC011946,1,I,East-Asia,JPN,Japan,,Tokyo,Shibuya,,,2014-08
AB178040,1,I,East-Asia,JPN,Japan,,,,,,
GU131895,1,I,Southeast-Asia,KHM,Cambodia,,Takeo,,10.93539205,104.789883,2009
GQ868632,1,I,Southeast-Asia,KHM,Cambodia,,Banteay-Meanchey,,13.7989147,102.8862666,2008
GQ868633,1,I,Southeast-Asia,KHM,Cambodia,,Phnom-Penh,,11.568271,104.9224426,2008
GQ868635,1,I,Southeast-Asia,KHM,Cambodia,,Kandal,,11.39459395,105.0184098,2008
GQ868636,1,I,Southeast-Asia,KHM,Cambodia,,,,,,2008
GU131894,1,I,Southeast-Asia,KHM,Cambodia,,Phnom-Penh,,11.568271,104.9224426,2008
GU131919,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2008
GU131920,1,I,Southeast-Asia,KHM,Cambodia,,Battambag,,13.09558,103.201576,2008
GU131921,1,I,Southeast-Asia,KHM,Cambodia,,Kandal,,11.39459395,105.0184098,2008
GU131922,1,I,Southeast-Asia,KHM,Cambodia,,Phnom-Penh,,11.568271,104.9224426,2008
JF937651,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2008
KU509260,1,I,Southeast-Asia,KHM,Cambodia,,,,,,2008
FJ639688,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
FJ639689,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Speu,,11.57753675,104.2714023,2007
FJ639690,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Speu,,11.57753675,104.2714023,2007
FJ639691,1,I,Southeast-Asia,KHM,Cambodia,,Battambag,,13.09558,103.201576,2007
FJ639692,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
FJ639693,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Speu,,11.57753675,104.2714023,2007
FJ639694,1,I,Southeast-Asia,KHM,Cambodia,,KCH,,,,2007
FJ639695,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
FJ639696,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
GU131893,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181943,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181944,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181945,1,I,Southeast-Asia,KHM,Cambodia,,KCH,,,,2007
HM181946,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181947,1,I,Southeast-Asia,KHM,Cambodia,,KCH,,,,2007
HM181948,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181949,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181950,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181951,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181952,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181953,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181954,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181955,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181956,1,I,Southeast-Asia,KHM,Cambodia,,KCH,,,,2007
HM181957,1,I,Southeast-Asia,KHM,Cambodia,,KCH,,,,2007
HM181958,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM181959,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM488255,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HM631853,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
HQ624983,1,I,Southeast-Asia,KHM,Cambodia,,,,,,2007
HQ624984,1,I,Southeast-Asia,KHM,Cambodia,,,,,,2007
JQ287665,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
KF921932,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
KF921933,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
KF955440,1,I,Southeast-Asia,KHM,Cambodia,,Battambag,,13.09558,103.201576,2007
KF955444,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2007
FJ639686,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
FJ639687,1,I,Southeast-Asia,KHM,Cambodia,,KCH,,,,2006
FJ744702,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
GQ868630,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
GQ868639,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
GU131887,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
GU131888,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
GU131889,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
GU131890,1,I,Southeast-Asia,KHM,Cambodia,,KHC,,,,2006
GU131891,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
GU131892,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
GU131925,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
GU131926,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
HM181936,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
HM181937,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
HM181938,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
HM181939,1,I,Southeast-Asia,KHM,Cambodia,,KCH,,,,2006
HM181940,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
HM181941,1,I,Southeast-Asia,KHM,Cambodia,,KCH,,,,2006
HM181942,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
HM631852,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2006
KF955435,1,I,Southeast-Asia,KHM,Cambodia,,Kch,,,,2006
FJ639683,1,I,Southeast-Asia,KHM,Cambodia,,Battambag,,13.09558,103.201576,2005
FJ639684,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Speu,,11.57753675,104.2714023,2005
FJ639685,1,I,Southeast-Asia,KHM,Cambodia,,Battambag,,13.09558,103.201576,2005
GU131923,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2005
FJ639682,1,I,Southeast-Asia,KHM,Cambodia,,Phnom-Penh,,11.568271,104.9224426,2004
JQ287664,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2004
FJ639675,1,I,Southeast-Asia,KHM,Cambodia,,Takeo,,10.93539205,104.789883,2003
FJ639676,1,I,Southeast-Asia,KHM,Cambodia,,Phnom-Penh,,11.568271,104.9224426,2003
FJ639677,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2003
FJ639678,1,I,Southeast-Asia,KHM,Cambodia,,Kratié,,12.6783017,106.0581733,2003
FJ639679,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2003
FJ639680,1,I,Southeast-Asia,KHM,Cambodia,,PHP,,,,2003
FJ639681,1,I,Southeast-Asia,KHM,Cambodia,,PHP,,,,2003
FJ850069,1,I,Southeast-Asia,KHM,Cambodia,,Takeo,,10.93539205,104.789883,2003
GQ868618,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Speu,,11.57753675,104.2714023,2003
GQ868619,1,I,Southeast-Asia,KHM,Cambodia,,SRP,,,,2003
KF955445,1,I,Southeast-Asia,KHM,Cambodia,,Phnom-Penh,,11.568271,104.9224426,2003
FJ639674,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2002
KF955405,1,I,Southeast-Asia,KHM,Cambodia,,Str,,,,2002
FJ639670,1,I,Southeast-Asia,KHM,Cambodia,,Phnom-Penh,,11.568271,104.9224426,2001
FJ639671,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2001
FJ639672,1,I,Southeast-Asia,KHM,Cambodia,,Battambag,,13.09558,103.201576,2001
FJ639673,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2001
JN819423,1,I,Southeast-Asia,KHM,Cambodia,,Kampong-Cham,,12.1174857,105.2080022,2001
KF955406,1,I,Southeast-Asia,KHM,Cambodia,,Phnom-Penh,,11.568271,104.9224426,2001
FJ639669,1,I,Southeast-Asia,KHM,Cambodia,,Battambag,,13.09558,103.201576,2000
GQ868637,1,I,Southeast-Asia,KHM,Cambodia,,Takeo,,10.93539205,104.789883,2000
AF309641,1,I,Southeast-Asia,KHM,Cambodia,,,,,,
MG877552,1,I,Southeast-Asia,LAO,Laos,,,,,,2012
KY849704,1,I,Southeast-Asia,LAO,Laos,,Luang-Namtha,,20.9515207,101.3830898,2011-07-02
KY849739,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,,,2010-10-19
KY849738,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2010-10-18
KY849737,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2010-10-13
KY849751,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2010-10-06
KY849736,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2010-08-30
KY849734,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2010-08-26
KY849735,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2010-08-26
KY849733,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2010-08-23
KY849703,1,I,Southeast-Asia,LAO,Laos,,Luang-Namtha,,20.9515207,101.3830898,2010-08-17
KY849732,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2010-07-27
KY849744,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2010-07-25
KY849702,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2010-07-24
KY849731,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2010-07-23
KY849730,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2010-07-18
KY849743,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2010-07-15
KY849723,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2010-07-06
KY849747,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2010-07-06
KY849722,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2010-05-05
KY849721,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2010-04-17
KY849729,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2009-12-24
KY849728,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2009-12-04
KY849720,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-11-12
KY849719,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-11-04
KY849727,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2009-10-28
KY849717,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-10-23
KY849718,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-10-22
KY849748,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-10-13
KY849716,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-09-28
KY849715,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-09-26
KY849726,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2009-09-24
KC172832,1,I,Southeast-Asia,LAO,Laos,,Luang-Namtha,,20.9515207,101.3830898,2009-09-16
KY849725,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2009-09-03
KY849746,1,I,Southeast-Asia,LAO,Laos,,Vientiane,,17.9640988,102.6133707,2009-08-12
KY849701,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-08-11
KY849742,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-07-18
KY849724,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-07-07
KY849714,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-05-18
KY849712,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-05-12
KY849711,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-05-09
KY849713,1,I,Southeast-Asia,LAO,Laos,,Salavan,,15.87128,106.3389565,2009-05-09
