accession,serotype,genotype,continent,country-code,country,region,sub-location1,sub-location2,lat,long,isolation-date
FJ432731,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ432741,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ432743,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ461326,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ461329,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ547061,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ547062,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ562097,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ562099,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ562100,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ562102,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
KF955457,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
KF955458,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2007
FJ461322,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ461334,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ461337,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ461338,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ547066,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ562103,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2008
KF955459,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2008
KF955460,3,II,Southeast-Asia,VNM,Vietnam,,South,,,,2008
KU509278,3,III,Caribbean ,BRB,Barbados,,NA,,,,2007
EF629366,3,III,South-America ,BRA,Brazil,,,,,,1995
EF629367,3,III,South-America ,BRA,Brazil,,,,,,1997
EF629368,3,III,South-America ,BRA,Brazil,,,,,,1998
FJ913015,3,III,South-America ,BRA,Brazil,CentralWest-Brazil,Centralwest,,,,2001
FJ177308,3,III,South-America ,BRA,Brazil,,,,,,2001
H659202,3,III,South-America ,BRA,Brazil,North-Brazil,Belem,,,,2002
H662476,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Maranhao,,,,2002
H650477,3,III,South-America ,BRA,Brazil,CentralWest-Brazil,MatoGrosso,,,,2002
KC425218,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2002
H660007,3,III,South-America ,BRA,Brazil,North-Brazil,Roraima,,,,2002
AY679147,3,III,South-America ,BRA,Brazil,,,,,,2002
H666425,3,III,South-America ,BRA,Brazil,CentralWest-Brazil,Goias,,,,2003
H666426,3,III,South-America ,BRA,Brazil,CentralWest-Brazil,Goias,,,,2003
H665993,3,III,South-America ,BRA,Brazil,Northeast-Brazil,RioGrandedoNorte,,,,2003
H675971,3,III,South-America ,BRA,Brazil,North-Brazil,Amazonas,,,,2004
H675948,3,III,South-America ,BRA,Brazil,North-Brazil,Belem,,,,2004
H685606,3,III,South-America ,BRA,Brazil,North-Brazil,Roraima,,,,2004
H696789,3,III,South-America ,BRA,Brazil,North-Brazil,Acre,,,,2005
H687202,3,III,South-America ,BRA,Brazil,North-Brazil,Belem,,,,2005
H692262,3,III,South-America ,BRA,Brazil,North-Brazil,Belem,,,,2005
H692798,3,III,South-America ,BRA,Brazil,North-Brazil,Roraima,,,,2005
H692808,3,III,South-America ,BRA,Brazil,North-Brazil,Roraima,,,,2005
H696735,3,III,South-America ,BRA,Brazil,North-Brazil,Roraima,,,,2005
H702980,3,III,South-America ,BRA,Brazil,North-Brazil,Amazonas,,,,2006
H706777,3,III,South-America ,BRA,Brazil,North-Brazil,Belem,,,,2006
H704582,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Maranhao,,,,2006
H707629,3,III,South-America ,BRA,Brazil,CentralWest-Brazil,MatoGrosso,,,,2006
H707877,3,III,South-America ,BRA,Brazil,CentralWest-Brazil,MatoGrosso,,,,2006
H712120,3,III,South-America ,BRA,Brazil,Northeast-Brazil,RioGrandedoNorte,,,,2006
H705063,3,III,South-America ,BRA,Brazil,North-Brazil,Tocantins,,,,2006
H735102,3,III,South-America ,BRA,Brazil,North-Brazil,Acre,,,,2007
H721198,3,III,South-America ,BRA,Brazil,North-Brazil,Belem,,,,2007
H734020,3,III,South-America ,BRA,Brazil,Northeast-Brazil,RioGrandedoNorte,,,,2007
H734230,3,III,South-America ,BRA,Brazil,North-Brazil,Roraima,,,,2007
KF955493,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2007
KF955494,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2007
KF955495,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2007
KF955496,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2007
KF955497,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2007
KF955498,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2007
KF955499,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2007
KF955500,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2007
KF955501,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2007
KF955502,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2007
KF955503,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2007
H724440,3,III,South-America ,BRA,Brazil,North-Brazil,Tocantins,,,,2007
H744441,3,III,South-America ,BRA,Brazil,North-Brazil,Tocantins,,,,2007
EF629369,3,III,South-America ,BRA,Brazil,,,,,,2007
H740416,3,III,South-America ,BRA,Brazil,North-Brazil,Amazonas,,,,2008
H741615,3,III,South-America ,BRA,Brazil,North-Brazil,Roraima,,,,2008
KF955504,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SãoPaulo,RibeiraoPreto,,,2008
FJ898446,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2001
JF808125,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Maranhao,,,,2002
JF808127,3,III,South-America ,BRA,Brazil,CentralWest-Brazil,Mato-Grosso,,,,2002
KF955473,3,III,South-America ,BRA,Brazil,North-Brazil,Northern,,,,2002
JX669490,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2002
JX669491,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2002
KC425219,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2002
JF808118,3,III,South-America ,BRA,Brazil,North-Brazil,Roraima,,,,2002
FJ850079,3,III,South-America ,BRA,Brazil,North-Brazil,Northern,,,,2003
FJ850080,3,III,South-America ,BRA,Brazil,North-Brazil,Northern,,,,2003
FJ898447,3,III,South-America ,BRA,Brazil,North-Brazil,Northern,,,,2003
JX669489,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2003
JF808124,3,III,South-America ,BRA,Brazil,North-Brazil,Porteo-Velho,,,,2003
JF808126,3,III,South-America ,BRA,Brazil,North-Brazil,Porteo-Velho,,,,2003
EF643017,3,III,South-America ,BRA,Brazil,,,,,,2003-03-03
FJ850083,3,III,South-America ,BRA,Brazil,North-Brazil,Northern,,,,2004
JF808119,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2004
JX669495,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2004
JX669498,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2004
JX669499,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2004
FJ850086,3,III,South-America ,BRA,Brazil,North-Brazil,Northern,,,,2005
JX669503,3,III,South-America ,BRA,Brazil,North-Brazil,Northern,,,,2005
JX669492,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2005
JX669493,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2005
JX669494,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2005
JX669497,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2005
JX669500,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2005
JX669501,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2005
JX669502,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2005
FJ850089,3,III,South-America ,BRA,Brazil,North-Brazil,Northern,,,,2006
JX669496,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2006
JX669504,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2006
JX669505,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2006
JX669506,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2006
JX669507,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2006
JX669508,3,III,South-America ,BRA,Brazil,Northeast-Brazil,Pernambuco,,,,2006
GQ868546,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GQ868547,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GQ868548,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131844,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131845,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131846,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131847,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131848,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131849,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131850,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131851,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131852,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131853,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131854,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131855,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131856,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131857,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131858,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131859,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131860,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
GU131865,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2006
FJ850092,3,III,South-America ,BRA,Brazil,North-Brazil,Northern,,,,2007
GU131861,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131862,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131866,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131867,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131868,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131869,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131870,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131871,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131872,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131873,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131874,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131875,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131876,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131877,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
GU131878,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
JF808121,3,III,South-America ,BRA,Brazil,Southeast-Brazil,SaoPaulo,,,,2007
FJ850094,3,III,South-America ,BRA,Brazil,North-Brazil,Northern,,,,2008
JF808120,3,III,South-America ,BRA,Brazil,North-Brazil,Northern,,,,2009
JF504679,3,III,East-Asia,CHN,China,,Zhejiang,,,,2009
GU363549,3,III,East-Asia,CHN,China,,Guangdong,,,,2009-08-06
JN662391,3,III,East-Asia,CHN,China,,Guangdong,,,,2009-08-06
KF954945,3,III,East-Asia,CHN,China,,Zhongshan,,,,2013-08-08
KF954946,3,III,East-Asia,CHN,China,,Zhongshan,,,,2013-08-08
KF954947,3,III,East-Asia,CHN,China,,Zhongshan,,,,2013-08-08
KF954948,3,III,East-Asia,CHN,China,,Zhongshan,,,,2013-08-08
KF954949,3,III,East-Asia,CHN,China,,Zhongshan,,,,2013-08-08
MF370226,3,III,East-Asia,CHN,China,,Yunnan,,,,2013-08-20
GQ199891,3,III,South-America ,COL,Colombia,,Santander,,,,2001
GU131950,3,III,South-America ,COL,Colombia,,Santander,,,,2001
GQ868571,3,III,South-America ,COL,Colombia,,Santander,,,,2002
FJ898443,3,III,South-America ,COL,Colombia,,Santander,,,,2003
GQ868572,3,III,South-America ,COL,Colombia,,Santander,,,,2003
GQ868573,3,III,South-America ,COL,Colombia,,Santander,,,,2003
GQ868574,3,III,South-America ,COL,Colombia,,Santander,,,,2003
GU131951,3,III,South-America ,COL,Colombia,,Santander,,,,2003
GU131952,3,III,South-America ,COL,Colombia,,Santander,,,,2003
GQ868575,3,III,South-America ,COL,Colombia,,Santander,,,,2004
GU131953,3,III,South-America ,COL,Colombia,,Santander,,,,2004
FJ898444,3,III,South-America ,COL,Colombia,,Norte-de-santander,,,,2005
GQ868576,3,III,South-America ,COL,Colombia,,Norte-de-santander,,,,2005
GQ868577,3,III,South-America ,COL,Colombia,,Norte-de-santander,,,,2005
GU131954,3,III,South-America ,COL,Colombia,,Santander,,,,2006
FJ898445,3,III,South-America ,COL,Colombia,,Santander,,,,2007
GQ868578,3,III,South-America ,COL,Colombia,,Santander,,,,2007
MH544647,3,III,South-America ,COL,Colombia,,Boyaca,,,,2015-08-23
MH544650,3,III,South-America ,COL,Colombia,,Meta,,,,2015-09-07
MH544649,3,III,South-America ,COL,Colombia,,Antioquia,,,,2015-09-15
MH544651,3,III,South-America ,COL,Colombia,,Risaralda,,,,2016-04-16
KT726340,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726341,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726342,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726343,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726344,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726349,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726350,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726351,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726352,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726353,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726354,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726355,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726356,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726357,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726358,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726359,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726360,3,III,Caribbean ,CUB,Cuba,,NA,,,,2001
KT726345,3,III,Caribbean ,CUB,Cuba,,NA,,,,2002
KT726346,3,III,Caribbean ,CUB,Cuba,,NA,,,,2002
KT726347,3,III,Caribbean ,CUB,Cuba,,NA,,,,2002
KT726348,3,III,Caribbean ,CUB,Cuba,,NA,,,,2002
KT726361,3,III,Caribbean ,CUB,Cuba,,NA,,,,2002
FJ898457,3,III,South-America ,ECU,Ecuador,,,,,,2000
KF955505,3,III,Caribbean ,GRD,Grenada,,NA,,,,2002
FJ898464,3,III,South-America ,GUY,Guyana,,NA,,,,2002
JQ922555,3,III,South-Asia,IND,India,,Tamil-Nadu,,,,1966
AY770511,3,III,South-Asia,IND,India,,Gwalior,,,,2004
JQ922556,3,III,South-Asia,IND,India,,Maharashtra,,,,2005
JQ922557,3,III,South-Asia,IND,India,,West-Bengol,,,,2005
FJ644564,3,III,South-Asia,IND,India,,Hyderabad,,,,2007
GQ466079,3,III,South-Asia,IND,India,,Delhi,,,,2008
KU509281,3,III,South-Asia,IND,India,,,,,,2009
KU509286,3,III,South-Asia,IND,India,,,,,,2011
MH822957,3,III,South-Asia,IND,India,,,,,,2013
KU216208,3,III,South-Asia,IND,India,,,,,,2013-11-11
KU216209,3,III,South-Asia,IND,India,,,,,,2013-11-11
MG721059,3,III,South-Asia,IND,India,,,,,,2016
MG721061,3,III,South-Asia,IND,India,,,,,,2016
LT898451,3,III,Southeast-Asia,MYS,Malaysia,,,,,,2011
LT898452,3,III,Southeast-Asia,MYS,Malaysia,,,,,,2011
FJ898440,3,III,Central-America,MEX,Mexico,,Morelos,,,,2003
FJ898441,3,III,Central-America,MEX,Mexico,,Distrito-federal,,,,2006
FJ898442,3,III,Central-America,MEX,Mexico,,Puebla,,,,2007
FJ882575,3,III,Africa,MOZ,Mozambique,,,,,,1985
FJ882576,3,III,Central-America,NIC,Nicaragua,,,,,,1994
GQ199886,3,III,Central-America,NIC,Nicaragua,,,,,,1998
FJ850048,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
FJ850049,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
FJ850052,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
FJ873812,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
FJ873813,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
FJ898475,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
FJ898476,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
GQ199860,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
GQ199861,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
GQ199862,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
GQ199863,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
GQ199864,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
GQ199870,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
GQ199871,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
HQ541789,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
HQ541790,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
HQ541791,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
KF955488,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
KF955489,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
KF955490,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
KF955491,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2008
JF937652,3,III,Central-America,NIC,Nicaragua,,Boaco,,,,2009
JF920404,3,III,Central-America,NIC,Nicaragua,,Leon,,,,2009
JF937641,3,III,Central-America,NIC,Nicaragua,,Leon,,,,2009
JF937642,3,III,Central-America,NIC,Nicaragua,,Leon,,,,2009
GQ199865,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM181972,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM181973,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM181974,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM181975,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM181976,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM181977,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM181978,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM631856,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM631857,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM631858,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM631859,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM631860,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM631861,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM631862,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM631863,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM631864,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM631869,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM756274,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM756275,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM756276,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM756277,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM756278,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM756279,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM756280,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM756281,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HM756282,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ166030,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ166031,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ166032,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ166033,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ166034,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ541785,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ541795,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ541796,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ541797,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ541802,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ541803,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ541804,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ541806,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ671176,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ671177,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ671178,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705609,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705610,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705611,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705612,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705613,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705614,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705615,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705616,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705617,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705618,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705619,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705620,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705621,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705622,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ705623,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
HQ891025,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF920393,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF920394,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF920395,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF920396,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF920398,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF920399,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF920400,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF937630,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF937631,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF937632,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF937636,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF937643,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF937647,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JN000936,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JN093514,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JN093517,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JN183884,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF921913,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF921914,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF921916,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF921919,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF921920,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF921921,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF921922,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF921923,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF955335,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF971699,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF971700,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF971701,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF971703,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
KF971709,3,III,Central-America,NIC,Nicaragua,,Managua,,,,2009
JF920407,3,III,Central-America,NIC,Nicaragua,,Raas,,,,2009
