state	code	municipality	cases	population	year	incidence
São Paulo	350820	Buritizal	89	4,377	2016	-
São Paulo	350830	Cabrália Paulista	8	4,371	2016	-
São Paulo	350840	Cabreúva	271	47,210	2016	-
São Paulo	350850	Caçapava	504	91,883	2016	-
São Paulo	350860	Cachoeira Paulista	207	32,536	2016	-
São Paulo	350870	Caconde	40	19,001	2016	-
São Paulo	350880	Cafelândia	111	17,573	2016	-
São Paulo	350890	Caiabu	54	4,208	2016	-
São Paulo	350900	Caieiras	179	97,016	2016	-
São Paulo	350910	Caiuá	28	5,628	2016	-
São Paulo	350920	Cajamar	301	72,875	2016	-
São Paulo	350925	Cajati	73	28,916	2016	-
São Paulo	350930	Cajobi	130	10,393	2016	-
São Paulo	350940	Cajuru	55	25,445	2016	-
São Paulo	350945	Campina do Monte Alegre	26	5,932	2016	-
São Paulo	350950	Campinas	9201	1,173,370	2016	-
São Paulo	350960	Campo Limpo Paulista	99	81,693	2016	-
São Paulo	350970	Campos do Jordão	52	51,157	2016	-
São Paulo	350980	Campos Novos Paulista	17	4,870	2016	-
São Paulo	350990	Cananéia	49	12,606	2016	-
São Paulo	350995	Canas	26	4,914	2016	-
São Paulo	351000	Cândido Mota	134	31,198	2016	-
São Paulo	351010	Cândido Rodrigues	84	2,786	2016	-
São Paulo	351015	Canitar	4	4,956	2016	-
São Paulo	351020	Capão Bonito	139	47,475	2016	-
São Paulo	351030	Capela do Alto	95	19,747	2016	-
São Paulo	351040	Capivari	766	53,731	2016	-
São Paulo	351050	Caraguatatuba	789	115,071	2016	-
São Paulo	351060	Carapicuíba	1188	394,465	2016	-
São Paulo	351070	Cardoso	9	12,305	2016	-
São Paulo	351080	Casa Branca	145	30,012	2016	-
São Paulo	351090	Cássia dos Coqueiros	27	2,607	2016	-
São Paulo	351100	Castilho	673	20,120	2016	-
São Paulo	351110	Catanduva	650	120,092	2016	-
São Paulo	351120	Catiguá	34	7,652	2016	-
São Paulo	351130	Cedral	246	8,870	2016	-
São Paulo	351140	Cerqueira César	8	19,304	2016	-
São Paulo	351150	Cerquilho	108	45,947	2016	-
São Paulo	351160	Cesário Lange	60	17,378	2016	-
São Paulo	351170	Charqueada	77	16,608	2016	-
São Paulo	351190	Clementina	43	8,124	2016	-
São Paulo	351200	Colina	415	18,311	2016	-
São Paulo	351210	Colômbia	118	6,218	2016	-
São Paulo	351220	Conchal	180	27,345	2016	-
São Paulo	351230	Conchas	113	17,523	2016	-
São Paulo	351240	Cordeirópolis	75	23,517	2016	-
São Paulo	351250	Coroados	322	5,820	2016	-
São Paulo	351260	Coronel Macedo	8	4,881	2016	-
São Paulo	351270	Corumbataí	26	4,045	2016	-
São Paulo	351280	Cosmópolis	175	67,960	2016	-
São Paulo	351290	Cosmorama	30	7,381	2016	-
São Paulo	351300	Cotia	710	233,696	2016	-
São Paulo	351310	Cravinhos	339	34,384	2016	-
São Paulo	351320	Cristais Paulista	48	8,343	2016	-
São Paulo	351330	Cruzália	3	2,185	2016	-
São Paulo	351340	Cruzeiro	322	81,406	2016	-
São Paulo	351350	Cubatão	457	127,887	2016	-
São Paulo	351360	Cunha	8	22,007	2016	-
São Paulo	351370	Descalvado	244	33,165	2016	-
São Paulo	351380	Diadema	2175	415,180	2016	-
São Paulo	351385	Dirce Reis	74	1,779	2016	-
São Paulo	351390	Divinolândia	21	11,437	2016	-
São Paulo	351400	Dobrada	126	8,669	2016	-
São Paulo	351410	Dois Córregos	76	26,706	2016	-
São Paulo	351420	Dolcinópolis	118	2,139	2016	-
São Paulo	351430	Dourado	45	8,903	2016	-
São Paulo	351440	Dracena	191	46,088	2016	-
São Paulo	351450	Duartina	17	12,558	2016	-
São Paulo	351460	Dumont	381	9,325	2016	-
São Paulo	351470	Echaporã	7	6,281	2016	-
São Paulo	351480	Eldorado	18	15,388	2016	-
São Paulo	351490	Elias Fausto	40	17,241	2016	-
São Paulo	351492	Elisiário	22	3,494	2016	-
São Paulo	351495	Embaúba	16	2,479	2016	-
São Paulo	351500	Embu das Artes	743	264,448	2016	-
São Paulo	351510	Embu-Guaçu	211	67,788	2016	-
São Paulo	351512	Emilianópolis	30	3,186	2016	-
São Paulo	351515	Engenheiro Coelho	189	19,059	2016	-
São Paulo	351518	Espírito Santo do Pinhal	565	44,036	2016	-
São Paulo	351519	Espírito Santo do Turvo	22	4,668	2016	-
São Paulo	351520	Estrela d'Oeste	150	8,464	2016	-
São Paulo	351530	Estrela do Norte	258	2,765	2016	-
São Paulo	351535	Euclides da Cunha Paulista	237	9,600	2016	-
São Paulo	351540	Fartura	56	15,994	2016	-
São Paulo	351550	Fernandópolis	1140	68,399	2016	-
São Paulo	351560	Fernando Prestes	51	5,771	2016	-
São Paulo	351565	Fernão	7	1,680	2016	-
São Paulo	351570	Ferraz de Vasconcelos	416	186,808	2016	-
São Paulo	351580	Flora Rica	7	1,602	2016	-
São Paulo	351590	Floreal	20	2,996	2016	-
São Paulo	351600	Flórida Paulista	145	14,143	2016	-
São Paulo	351610	Florínia	8	2,778	2016	-
São Paulo	351620	Franca	3915	344,704	2016	-
São Paulo	351630	Francisco Morato	620	169,942	2016	-
São Paulo	351640	Franco da Rocha	525	147,650	2016	-
São Paulo	351650	Gabriel Monteiro	49	2,791	2016	-
São Paulo	351660	Gália	5	6,834	2016	-
São Paulo	351670	Garça	154	44,557	2016	-
São Paulo	351680	Gastão Vidigal	21	4,634	2016	-
São Paulo	351685	Gavião Peixoto	13	4,714	2016	-
São Paulo	351690	General Salgado	255	10,956	2016	-
São Paulo	351700	Getulina	31	11,325	2016	-
São Paulo	351710	Glicério	98	4,787	2016	-
São Paulo	351720	Guaiçara	78	11,752	2016	-
São Paulo	351730	Guaimbê	43	5,717	2016	-
São Paulo	351740	Guaíra	3414	40,053	2016	-
São Paulo	351750	Guapiaçu	562	20,340	2016	-
São Paulo	351760	Guapiara	35	17,758	2016	-
São Paulo	351770	Guará	18	20,997	2016	-
São Paulo	351780	Guaraçaí	323	8,495	2016	-
São Paulo	351790	Guaraci	55	10,872	2016	-
São Paulo	351800	Guarani d'Oeste	16	2,018	2016	-
São Paulo	351810	Guarantã	118	6,662	2016	-
São Paulo	351820	Guararapes	141	32,502	2016	-
São Paulo	351830	Guararema	146	28,664	2016	-
São Paulo	351840	Guaratinguetá	810	119,753	2016	-
São Paulo	351850	Guareí	13	17,213	2016	-
São Paulo	351860	Guariba	216	38,861	2016	-
São Paulo	351870	Guarujá	1518	313,421	2016	-
São Paulo	351880	Guarulhos	7172	1,337,087	2016	-
São Paulo	351885	Guatapará	124	7,496	2016	-
São Paulo	351890	Guzolândia	38	5,142	2016	-
São Paulo	351900	Herculândia	81	9,338	2016	-
São Paulo	351905	Holambra	71	13,698	2016	-
São Paulo	351907	Hortolândia	3506	219,039	2016	-
São Paulo	351910	Iacanga	73	11,206	2016	-
São Paulo	351920	Iacri	51	6,457	2016	-
São Paulo	351925	Iaras	11	8,230	2016	-
São Paulo	351930	Ibaté	290	33,884	2016	-
São Paulo	351940	Ibirá	447	11,980	2016	-
São Paulo	351950	Ibirarema	157	7,459	2016	-
São Paulo	351960	Ibitinga	2203	58,188	2016	-
São Paulo	351970	Ibiúna	158	77,005	2016	-
São Paulo	351980	Icém	129	8,055	2016	-
São Paulo	351990	Iepê	74	8,070	2016	-
São Paulo	352000	Igaraçu do Tietê	139	24,525	2016	-
São Paulo	352010	Igarapava	150	29,902	2016	-
São Paulo	352020	Igaratá	37	9,397	2016	-
São Paulo	352030	Iguape	61	30,519	2016	-
São Paulo	352040	Ilhabela	1259	32,782	2016	-
São Paulo	352042	Ilha Comprida	43	10,476	2016	-
São Paulo	352044	Ilha Solteira	546	26,443	2016	-
São Paulo	352050	Indaiatuba	800	235,367	2016	-
São Paulo	352060	Indiana	80	4,936	2016	-
São Paulo	352070	Indiaporã	78	3,960	2016	-
São Paulo	352080	Inúbia Paulista	11	3,907	2016	-
São Paulo	352090	Ipaussu	5	14,674	2016	-
São Paulo	352100	Iperó	282	34,149	2016	-
São Paulo	352110	Ipeúna	16	7,047	2016	-
São Paulo	352115	Ipiguá	263	5,101	2016	-
São Paulo	352120	Iporanga	3	4,316	2016	-
São Paulo	352130	Ipuã	135	15,752	2016	-
São Paulo	352140	Iracemápolis	208	22,914	2016	-
São Paulo	352150	Irapuã	18	7,827	2016	-
São Paulo	352160	Irapuru	94	8,217	2016	-
São Paulo	352170	Itaberá	25	17,946	2016	-
São Paulo	352180	Itaí	7	26,287	2016	-
São Paulo	352190	Itajobi	138	15,212	2016	-
São Paulo	352200	Itaju	8	3,655	2016	-
São Paulo	352210	Itanhaém	175	97,439	2016	-
São Paulo	352215	Itaóca	0	3,339	2016	-
São Paulo	352220	Itapecerica da Serra	444	169,103	2016	-
São Paulo	352230	Itapetininga	248	158,561	2016	-
São Paulo	352240	Itapeva	185	93,145	2016	-
São Paulo	352250	Itapevi	595	226,488	2016	-
São Paulo	352260	Itapira	785	73,410	2016	-
São Paulo	352265	Itapirapuã Paulista	4	4,161	2016	-
São Paulo	352270	Itápolis	1133	42,547	2016	-
São Paulo	352280	Itaporanga	27	15,140	2016	-
São Paulo	352290	Itapuí	39	13,475	2016	-
São Paulo	352300	Itapura	62	4,760	2016	-
São Paulo	352310	Itaquaquecetuba	599	356,774	2016	-
São Paulo	352320	Itararé	148	50,243	2016	-
São Paulo	352330	Itariri	16	16,913	2016	-
São Paulo	352340	Itatiba	363	114,912	2016	-
São Paulo	352350	Itatinga	31	19,951	2016	-
São Paulo	352360	Itirapina	73	17,377	2016	-
São Paulo	352370	Itirapuã	256	6,363	2016	-
São Paulo	352380	Itobi	5	7,842	2016	-
São Paulo	352390	Itu	6243	168,643	2016	-
São Paulo	352400	Itupeva	121	55,596	2016	-
São Paulo	352410	Ituverava	1330	41,206	2016	-
São Paulo	352420	Jaborandi	160	6,900	2016	-
São Paulo	352430	Jaboticabal	1152	76,196	2016	-
São Paulo	352440	Jacareí	2630	228,214	2016	-
São Paulo	352450	Jaci	169	6,609	2016	-
São Paulo	352460	Jacupiranga	27	17,876	2016	-
São Paulo	352470	Jaguariúna	492	53,069	2016	-
São Paulo	352480	Jales	2167	49,017	2016	-
São Paulo	352490	Jambeiro	40	6,200	2016	-
São Paulo	352500	Jandira	439	120,177	2016	-
São Paulo	352510	Jardinópolis	4527	42,358	2016	-
São Paulo	352520	Jarinu	80	28,012	2016	-
São Paulo	352530	Jaú	623	144,828	2016	-
São Paulo	352540	Jeriquara	3	3,209	2016	-
São Paulo	352550	Joanópolis	10	12,837	2016	-
São Paulo	352560	João Ramalho	104	4,442	2016	-
São Paulo	352570	José Bonifácio	626	35,872	2016	-
São Paulo	352580	Júlio Mesquita	103	4,710	2016	-
São Paulo	352585	Jumirim	18	3,190	2016	-
São Paulo	352590	Jundiaí	2911	405,740	2016	-
São Paulo	352600	Junqueirópolis	113	20,211	2016	-
São Paulo	352610	Juquiá	193	19,274	2016	-
São Paulo	352620	Juquitiba	42	30,837	2016	-
São Paulo	352630	Lagoinha	11	4,949	2016	-
São Paulo	352640	Laranjal Paulista	56	27,640	2016	-
São Paulo	352650	Lavínia	65	10,876	2016	-
São Paulo	352660	Lavrinhas	8	7,102	2016	-
São Paulo	352670	Leme	283	100,296	2016	-
São Paulo	352680	Lençóis Paulista	143	66,664	2016	-
São Paulo	352690	Limeira	2024	298,701	2016	-
São Paulo	352700	Lindóia	26	7,591	2016	-
São Paulo	352710	Lins	236	76,562	2016	-
São Paulo	352720	Lorena	650	87,584	2016	-
São Paulo	352725	Lourdes	56	2,260	2016	-
São Paulo	352730	Louveira	169	44,904	2016	-
São Paulo	352740	Lucélia	77	21,330	2016	-
São Paulo	352750	Lucianópolis	16	2,372	2016	-
São Paulo	352760	Luís Antônio	161	13,703	2016	-
São Paulo	352770	Luiziânia	18	5,573	2016	-
São Paulo	352780	Lupércio	8	4,561	2016	-
São Paulo	352790	Lutécia	28	2,717	2016	-
São Paulo	352800	Macatuba	37	17,063	2016	-
São Paulo	352810	Macaubal	100	8,060	2016	-
São Paulo	352820	Macedônia	96	3,741	2016	-
São Paulo	352830	Magda	42	3,200	2016	-
São Paulo	352840	Mairinque	193	46,294	2016	-
São Paulo	352850	Mairiporã	729	93,981	2016	-
São Paulo	352860	Manduri	30	9,653	2016	-
São Paulo	352870	Marabá Paulista	30	5,524	2016	-
São Paulo	352880	Maracaí	64	13,948	2016	-
São Paulo	352885	Marapoama	5	2,917	2016	-
São Paulo	352890	Mariápolis	31	4,079	2016	-
São Paulo	352900	Marília	2001	233,639	2016	-
São Paulo	352910	Marinópolis	26	2,145	2016	-
São Paulo	352920	Martinópolis	689	25,966	2016	-
São Paulo	352930	Matão	3066	81,878	2016	-
São Paulo	352940	Mauá	1793	457,696	2016	-
São Paulo	352950	Mendonça	205	5,232	2016	-
São Paulo	352960	Meridiano	55	3,902	2016	-
São Paulo	352965	Mesópolis	11	1,928	2016	-
São Paulo	352970	Miguelópolis	200	21,852	2016	-
São Paulo	352980	Mineiros do Tietê	47	12,757	2016	-
São Paulo	352990	Miracatu	59	20,409	2016	-
São Paulo	353000	Mira Estrela	35	3,027	2016	-
São Paulo	353010	Mirandópolis	733	29,181	2016	-
São Paulo	353020	Mirante do Paranapanema	881	18,056	2016	-
São Paulo	353030	Mirassol	723	58,314	2016	-
São Paulo	353040	Mirassolândia	76	4,714	2016	-
São Paulo	353050	Mococa	366	68,897	2016	-
São Paulo	353060	Mogi das Cruzes	1085	429,321	2016	-
São Paulo	353070	Mogi Guaçu	2208	148,327	2016	-
São Paulo	353080	Mogi Mirim	1839	91,929	2016	-
São Paulo	353090	Mombuca	13	3,456	2016	-
São Paulo	353100	Monções	93	2,242	2016	-
São Paulo	353110	Mongaguá	124	53,384	2016	-
São Paulo	353120	Monte Alegre do Sul	64	7,804	2016	-
São Paulo	353130	Monte Alto	115	49,721	2016	-
São Paulo	353140	Monte Aprazível	322	24,128	2016	-
São Paulo	353150	Monte Azul Paulista	716	19,268	2016	-
São Paulo	353160	Monte Castelo	46	4,189	2016	-
São Paulo	353170	Monteiro Lobato	12	4,509	2016	-
São Paulo	353180	Monte Mor	300	56,335	2016	-
São Paulo	353190	Morro Agudo	256	31,923	2016	-
São Paulo	353200	Morungaba	22	13,085	2016	-
São Paulo	353205	Motuca	28	4,642	2016	-
São Paulo	353210	Murutinga do Sul	112	4,434	2016	-
São Paulo	353215	Nantes	21	3,014	2016	-
São Paulo	353220	Narandiba	117	4,702	2016	-
São Paulo	353230	Natividade da Serra	12	6,770	2016	-
São Paulo	353240	Nazaré Paulista	41	17,959	2016	-
São Paulo	353250	Neves Paulista	141	9,003	2016	-
São Paulo	353260	Nhandeara	77	11,351	2016	-
São Paulo	353270	Nipoã	34	4,916	2016	-
São Paulo	353280	Nova Aliança	275	6,645	2016	-
São Paulo	353282	Nova Campina	5	9,406	2016	-
São Paulo	353284	Nova Canaã Paulista	11	2,005	2016	-
São Paulo	353286	Nova Castilho	63	1,228	2016	-
São Paulo	353290	Nova Europa	51	10,599	2016	-
São Paulo	353300	Nova Granada	192	20,896	2016	-
São Paulo	353310	Nova Guataporanga	12	2,296	2016	-
São Paulo	353320	Nova Independência	107	3,667	2016	-
São Paulo	353325	Novais	12	5,421	2016	-
São Paulo	353330	Nova Luzitânia	13	3,899	2016	-
São Paulo	353340	Nova Odessa	325	57,504	2016	-
São Paulo	353350	Novo Horizonte	605	39,888	2016	-
São Paulo	353360	Nuporanga	260	7,299	2016	-
São Paulo	353370	Ocauçu	14	4,305	2016	-
São Paulo	353380	Óleo	2	2,605	2016	-
São Paulo	353390	Olímpia	1009	53,702	2016	-
São Paulo	353400	Onda Verde	62	4,248	2016	-
São Paulo	353410	Oriente	33	6,447	2016	-
São Paulo	353420	Orindiúva	47	6,614	2016	-
São Paulo	353430	Orlândia	1045	42,996	2016	-
São Paulo	353440	Osasco	2619	696,382	2016	-
São Paulo	353450	Oscar Bressane	45	2,615	2016	-
São Paulo	353460	Osvaldo Cruz	319	32,593	2016	-
São Paulo	353470	Ourinhos	428	111,056	2016	-
São Paulo	353475	Ouroeste	259	9,733	2016	-
São Paulo	353480	Ouro Verde	46	8,386	2016	-
São Paulo	353490	Pacaembu	154	14,024	2016	-
São Paulo	353500	Palestina	226	12,388	2016	-
São Paulo	353510	Palmares Paulista	108	12,536	2016	-
São Paulo	353520	Palmeira d'Oeste	246	9,545	2016	-
São Paulo	353530	Palmital	117	22,146	2016	-
São Paulo	353540	Panorama	106	15,539	2016	-
São Paulo	353550	Paraguaçu Paulista	680	45,027	2016	-
São Paulo	353560	Paraibuna	65	18,166	2016	-
São Paulo	353570	Paraíso	37	6,330	2016	-
São Paulo	353580	Paranapanema	37	19,545	2016	-
São Paulo	353590	Paranapuã	99	4,035	2016	-
São Paulo	353600	Parapuã	40	11,085	2016	-
São Paulo	353610	Pardinho	3	6,191	2016	-
São Paulo	353620	Pariquera-Açu	269	19,465	2016	-
São Paulo	353625	Parisi	44	2,142	2016	-
São Paulo	353630	Patrocínio Paulista	177	14,223	2016	-
São Paulo	353640	Paulicéia	67	7,065	2016	-
São Paulo	353650	Paulínia	1137	100,128	2016	-
São Paulo	353657	Paulistânia	1	1,840	2016	-
São Paulo	353660	Paulo de Faria	69	8,939	2016	-
São Paulo	353670	Pederneiras	235	45,314	2016	-
São Paulo	353680	Pedra Bela	10	6,062	2016	-
São Paulo	353690	Pedranópolis	53	2,558	2016	-
São Paulo	353700	Pedregulho	3	16,582	2016	-
São Paulo	353710	Pedreira	268	46,094	2016	-
São Paulo	353715	Pedrinhas Paulista	10	3,079	2016	-
São Paulo	353720	Pedro de Toledo	12	11,053	2016	-
São Paulo	353730	Penápolis	687	62,409	2016	-
São Paulo	353740	Pereira Barreto	290	25,779	2016	-
São Paulo	353750	Pereiras	28	8,312	2016	-
São Paulo	353760	Peruíbe	192	65,907	2016	-
São Paulo	353770	Piacatu	51	5,793	2016	-
São Paulo	353780	Piedade	110	54,907	2016	-
São Paulo	353790	Pilar do Sul	37	28,516	2016	-
São Paulo	353800	Pindamonhangaba	3072	162,327	2016	-
São Paulo	353810	Pindorama	91	16,501	2016	-
São Paulo	353820	Pinhalzinho	21	14,595	2016	-
São Paulo	353830	Piquerobi	71	3,686	2016	-
São Paulo	353850	Piquete	56	14,048	2016	-
São Paulo	353860	Piracaia	92	26,841	2016	-
São Paulo	353870	Piracicaba	8099	394,419	2016	-
São Paulo	353880	Piraju	88	29,728	2016	-
São Paulo	353890	Pirajuí	111	24,762	2016	-
São Paulo	353900	Pirangi	120	11,272	2016	-
São Paulo	353910	Pirapora do Bom Jesus	45	17,913	2016	-
São Paulo	353920	Pirapozinho	461	26,810	2016	-
São Paulo	353930	Pirassununga	414	75,035	2016	-
São Paulo	353940	Piratininga	68	13,216	2016	-
São Paulo	353950	Pitangueiras	500	38,554	2016	-
São Paulo	353960	Planalto	85	5,005	2016	-
São Paulo	353970	Platina	5	3,461	2016	-
São Paulo	353980	Poá	336	114,650	2016	-
São Paulo	353990	Poloni	90	5,884	2016	-
São Paulo	354000	Pompéia	60	21,526	2016	-
São Paulo	354010	Pongaí	4	3,494	2016	-
São Paulo	354020	Pontal	1272	46,818	2016	-
São Paulo	354025	Pontalinda	48	4,476	2016	-
São Paulo	354030	Pontes Gestal	59	2,593	2016	-
São Paulo	354040	Populina	85	4,254	2016	-
São Paulo	354050	Porangaba	11	9,434	2016	-
São Paulo	354060	Porto Feliz	742	52,221	2016	-
São Paulo	354070	Porto Ferreira	548	55,100	2016	-
São Paulo	354075	Potim	193	22,911	2016	-
São Paulo	354080	Potirendaba	537	16,857	2016	-
São Paulo	354085	Pracinha	3	3,659	2016	-
São Paulo	354090	Pradópolis	150	20,169	2016	-
São Paulo	354100	Praia Grande	900	304,705	2016	-
São Paulo	354105	Pratânia	14	5,074	2016	-
São Paulo	354110	Presidente Alves	25	4,167	2016	-
São Paulo	354120	Presidente Bernardes	149	13,494	2016	-
São Paulo	354130	Presidente Epitácio	975	43,718	2016	-
São Paulo	354140	Presidente Prudente	17296	223,749	2016	-
São Paulo	354150	Presidente Venceslau	304	39,476	2016	-
São Paulo	354160	Promissão	106	39,139	2016	-
São Paulo	354165	Quadra	14	3,634	2016	-
São Paulo	354170	Quatá	116	13,798	2016	-
São Paulo	354180	Queiroz	7	3,217	2016	-
São Paulo	354190	Queluz	60	12,777	2016	-
São Paulo	354200	Quintana	15	6,484	2016	-
São Paulo	354210	Rafard	212	9,030	2016	-
São Paulo	354220	Rancharia	555	29,799	2016	-
São Paulo	354230	Redenção da Serra	24	3,919	2016	-
São Paulo	354240	Regente Feijó	685	19,860	2016	-
São Paulo	354250	Reginópolis	20	8,844	2016	-
São Paulo	354260	Registro	346	56,356	2016	-
São Paulo	354270	Restinga	14	7,304	2016	-
São Paulo	354280	Ribeira	0	3,399	2016	-
São Paulo	354290	Ribeirão Bonito	134	12,986	2016	-
São Paulo	354300	Ribeirão Branco	16	17,430	2016	-
São Paulo	354310	Ribeirão Corrente	18	4,612	2016	-
São Paulo	354320	Ribeirão do Sul	49	4,572	2016	-
São Paulo	354323	Ribeirão dos Índios	16	2,244	2016	-
São Paulo	354325	Ribeirão Grande	4	7,690	2016	-
São Paulo	354330	Ribeirão Pires	266	121,130	2016	-
São Paulo	354340	Ribeirão Preto	56755	674,405	2016	-
São Paulo	354350	Riversul	3	5,866	2016	-
São Paulo	354360	Rifaina	25	3,608	2016	-
São Paulo	354370	Rincão	62	10,809	2016	-
São Paulo	354380	Rinópolis	63	10,116	2016	-
São Paulo	354390	Rio Claro	1086	201,473	2016	-
São Paulo	354400	Rio das Pedras	265	33,464	2016	-
São Paulo	354410	Rio Grande da Serra	51	48,861	2016	-
São Paulo	354420	Riolândia	162	11,928	2016	-
São Paulo	354425	Rosana	306	18,124	2016	-
São Paulo	354430	Roseira	121	10,429	2016	-
São Paulo	354440	Rubiácea	11	3,015	2016	-
São Paulo	354450	Rubinéia	78	3,081	2016	-
São Paulo	354460	Sabino	31	5,526	2016	-
São Paulo	354470	Sagres	14	2,454	2016	-
São Paulo	354480	Sales	23	6,074	2016	-
São Paulo	354490	Sales Oliveira	229	11,541	2016	-
São Paulo	354500	Salesópolis	36	16,797	2016	-
São Paulo	354510	Salmourão	15	5,187	2016	-
São Paulo	354515	Saltinho	79	7,919	2016	-
São Paulo	354520	Salto	2083	115,193	2016	-
São Paulo	354530	Salto de Pirapora	335	43,990	2016	-
São Paulo	354540	Salto Grande	12	9,255	2016	-
São Paulo	354550	Sandovalina	129	4,126	2016	-
São Paulo	354560	Santa Adélia	138	15,255	2016	-
São Paulo	354570	Santa Albertina	72	5,985	2016	-
São Paulo	354580	Santa Bárbara d'Oeste	2138	191,024	2016	-
São Paulo	354600	Santa Branca	121	14,601	2016	-
São Paulo	354610	Santa Clara d'Oeste	121	2,136	2016	-
São Paulo	354620	Santa Cruz da Conceição	24	4,371	2016	-
São Paulo	354625	Santa Cruz da Esperança	10	2,097	2016	-
São Paulo	354630	Santa Cruz das Palmeiras	94	33,106	2016	-
